date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:50:20	10408/10408	---M--	200	added ('OK')	image/jpeg	etag:%228c8056ce1f357866c70d3d0106765f82%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/10.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/10.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:21	9913/9913	---M--	200	added ('OK')	image/jpeg	etag:%22573870f9998d870decc7e3397e4c506e%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/11.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/11.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:22	11185/11185	---M--	200	added ('OK')	image/jpeg	etag:%221b851e5464f0914477cd1f4c79552122%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/12.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/12.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:23	8228/8228	---M--	200	added ('OK')	image/jpeg	etag:%22fd9bfacb3e8d391c7b6eaea93331d3d4%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/13.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/13.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:25	289294/289294	---M--	200	added ('OK')	image/jpeg	etag:%22998b1d069160e0462f3ca1809adcb085%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/banner/ehome1-banner4-1.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/banner/ehome1-banner4-1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:26	286013/286013	---M--	200	added ('OK')	image/jpeg	etag:%22f424130874cd24f2259ae88e34956da0%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/banner/home1-banner4-2.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/banner/home1-banner4-2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:26	13395/13395	---M--	200	added ('OK')	image/jpeg	etag:%229b5d4fc836cc6820d0f55db7cc9f4213%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/banner/home1-banner4-3.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/banner/home1-banner4-3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:28	14729/14729	---M--	200	added ('OK')	image/jpeg	etag:%221320165304c70e9d5ffe389efd60588d%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/18.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/18.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:28	115898/115898	---M--	200	added ('OK')	image/jpeg	etag:%220a1aca686064cdd2ab6e60147884b6dc%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/banner/home1-banner4-4.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/banner/home1-banner4-4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:29	17254/17254	---M--	200	added ('OK')	image/jpeg	etag:%226837a33db12467a5f40fe59affd144a9%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/19.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/19.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:30	13224/13224	---M--	200	added ('OK')	image/jpeg	etag:%2272684ca42b47df4a662c3790d84fb927%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/20.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/20.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:30	7758/7758	---M--	200	added ('OK')	image/jpeg	etag:%227a5763649be2db373dd1464e858a4320%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/21.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/21.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:31	10408/10408	---M--	200	added ('OK')	image/jpeg	etag:%228c8056ce1f357866c70d3d0106765f82%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/22.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/22.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:32	5849/5849	---M--	200	added ('OK')	image/jpeg	etag:%22ff7e352a5ecb208d1677104a969241d3%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/1.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:32	7963/7963	---M--	200	added ('OK')	image/jpeg	etag:%226939cb787f7d7ad0d1d93a904a77471a%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/2.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:33	7138/7138	---M--	200	added ('OK')	image/jpeg	etag:%22694942653b201fecf1e868ada1377476%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/3.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:34	7056/7056	---M--	200	added ('OK')	image/jpeg	etag:%2250d293f671b277898decdf815373bfa1%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/4.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:35	7848/7848	---M--	200	added ('OK')	image/jpeg	etag:%223b6d56937d3891efd55f0b2a8974fce8%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/5.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/5.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:36	68713/68713	---M--	200	added ('OK')	image/jpeg	etag:%224e8f369426d74c764ca4ea0f58867e42%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/6.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/6.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:36	11185/11185	---M--	200	added ('OK')	image/jpeg	etag:%221b851e5464f0914477cd1f4c79552122%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/7.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/7.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:38	13896/13896	---M--	200	added ('OK')	image/jpeg	etag:%2298cb5c0e964f7313d3139b7043ef884a%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/8.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/8.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:38	11552/11552	---M--	200	added ('OK')	image/jpeg	etag:%22dc9807f9e4b7b872d4773799f993edf9%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/9.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/9.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:39	11129/11129	---M--	200	added ('OK')	image/jpeg	etag:%22ba72df942f48ee7b2feb3579bf23fac8%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/10.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/10.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:40	8168/8168	---M--	200	added ('OK')	image/jpeg	etag:%2298b68d51481a88450b55434af30928f8%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/11.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/11.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:41	8513/8513	---M--	200	added ('OK')	image/jpeg	etag:%22d4f535ae8e767ba4426329aa9f138213%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/12.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/12.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:41	8228/8228	---M--	200	added ('OK')	image/jpeg	etag:%22fd9bfacb3e8d391c7b6eaea93331d3d4%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/13.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/13.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:42	9552/9552	---M--	200	added ('OK')	image/jpeg	etag:%2241945acd7744c3613edf7f6455b1639f%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/14.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/14.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:43	11386/11386	---M--	200	added ('OK')	image/jpeg	etag:%221e67633fb53fef9d4d6c6e8a54edd022%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/15.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/15.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:43	10003/10003	---M--	200	added ('OK')	image/jpeg	etag:%226ba31c9ddd7242d197e4e7f8c1166ea4%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/16.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/16.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:44	7876/7876	---M--	200	added ('OK')	image/jpeg	etag:%22c8cb558f6113888083cae718cec79912%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/17.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/mini/17.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:45	228453/228453	---M--	200	added ('OK')	image/jpeg	etag:%223a522f4c6c7a9fb9a4f67fd481b596c3%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/banner/home1-tab-img.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/banner/home1-tab-img.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:45	2777/2777	---M--	200	added ('OK')	image/jpeg	etag:%22a85c81b8b710fa1a237f0b02a32c52ac%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/testimonials/testimonial3-120x120.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/testimonials/testimonial3-120x120.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:46	5231/5231	---M--	200	added ('OK')	image/jpeg	etag:%22ef033811408c363b30b3637954f6c1d7%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/testimonials/testimonial5-120x120.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/testimonials/testimonial5-120x120.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:47	4684/4684	---M--	200	added ('OK')	image/jpeg	etag:%22f2f32bd07413dbd6eeb35a0d3c861910%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/testimonials/testimonial6-120x120.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/testimonials/testimonial6-120x120.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:48	5549/5549	---M--	200	added ('OK')	image/jpeg	etag:%22474dfc4c330e8c6bf00498d51091c4b5%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand1.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:49	4949/4949	---M--	200	added ('OK')	image/jpeg	etag:%222f47cbc12e0d51ac977cd0630c0fccab%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand2.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:50	4843/4843	---M--	200	added ('OK')	image/jpeg	etag:%2223c175b691dda8a1ef103fc57c8eea8f%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand3.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:51	5216/5216	---M--	200	added ('OK')	image/jpeg	etag:%22d8aaeb9756af9e7c19b1513f2c599568%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand4.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:51	4860/4860	---M--	200	added ('OK')	image/jpeg	etag:%2285b992dd9aa514f37eac62f888ecc00c%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand5.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand5.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:51	4373/4373	---M--	200	added ('OK')	image/jpeg	etag:%225ad90bee8747da889585d6217da5155f%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand6.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand6.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:52	5804/5804	---M--	200	added ('OK')	image/jpeg	etag:%228236f87496eabe279bedce311accaa1d%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand7.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand7.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:52	4425/4425	---M--	200	added ('OK')	image/jpeg	etag:%224c10053fdb031c189574486d4dee646b%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand8.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand8.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:53	4860/4860	---M--	200	added ('OK')	image/jpeg	etag:%2285b992dd9aa514f37eac62f888ecc00c%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand9.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/brand/brand9.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:55	2830/2830	---M--	200	added ('OK')	image/png	etag:%22743a0eb9982c32f709d7aa8c1d92a686%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/logo/logo-black.png	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/logo/logo-black.png	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:56	6608/6608	---M--	200	added ('OK')	image/png	etag:%229911e8720d9dcca74f1f4e00b38414ec%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/icons/payment-icon.png	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/icons/payment-icon.png	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:58	165265/165265	---M--	200	added ('OK')	image/jpeg	etag:%22bfd6a34890ba8a7503882e60f848fbb9%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/single/product4.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/single/product4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:50:59	122792/122792	---M--	200	added ('OK')	image/jpeg	etag:%2213ad4db89c1e073db9b98698104e15bd%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/single/product5.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/single/product5.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:51:00	159184/159184	---M--	200	added ('OK')	image/jpeg	etag:%22c7d911a52b8730b95a70d0aa3841eae1%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/single/product6.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/single/product6.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:51:02	142576/142576	---M--	200	added ('OK')	image/jpeg	etag:%22440bd48cca692aba38609866361cb6aa%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/single/product7.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/single/product7.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:51:02	43899/43899	---M--	200	added ('OK')	image/jpeg	etag:%220ea7fe072010d0926ca0d840eafb9913%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/single/product8.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/single/product8.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:51:03	3603/3603	---M--	200	added ('OK')	image/jpeg	etag:%22bd95d20476d0439a94ed93f355a617b4%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/thumbnails/product4.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/thumbnails/product4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:51:04	2831/2831	---M--	200	added ('OK')	image/jpeg	etag:%221ae155580781d59593733ef3db960cb8%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/thumbnails/product5.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/thumbnails/product5.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:51:05	2973/2973	---M--	200	added ('OK')	image/jpeg	etag:%22ffd2b847b7d1e3ed25a8efda1dd3f972%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/thumbnails/product6.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/thumbnails/product6.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:51:06	2662/2662	---M--	200	added ('OK')	image/jpeg	etag:%22a37e99866d495fd274f082275323503d%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/thumbnails/product7.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/thumbnails/product7.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:51:07	2162/2162	---M--	200	added ('OK')	image/jpeg	etag:%2251ca9a86549d2a804f0ef98cc554e797%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/thumbnails/product8.jpg	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/images/product/thumbnails/product8.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:51:09	86659/86659	---M-Z	200	added ('OK')	application/javascript	etag:W/%2258d026fb-15283%22	https://code.jquery.com/jquery-3.2.1.min.js	C:/My%20Web%20Sites/np2/code.jquery.com/jquery-3.2.1.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:51:10	86659/86659	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Jun%202018%2009:24:49%20GMT	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/js/jquery-3.2.1.min.js	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/js/jquery-3.2.1.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:51:11	19188/19188	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Jun%202018%2009:24:50%20GMT	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/js/popper.min.js	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/js/popper.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:51:13	48944/48944	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Jun%202018%2009:24:49%20GMT	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/js/bootstrap.min.js	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/js/bootstrap.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:51:13	12201/12201	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Jun%202018%2009:24:49%20GMT	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/js/jquery.nivo.slider.pack.js	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/js/jquery.nivo.slider.pack.js	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:51:15	218029/218029	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Jun%202018%2009:24:50%20GMT	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/js/plugins.js	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/js/plugins.js	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:51:15	39695/39695	---MC-	200	added ('OK')	text/javascript	date:Thu,%2013%20Sep%202018%2023:12:19%20GMT	https://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/np2/www.google-analytics.com/analytics.js	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:51:15	21503/21503	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Jun%202018%2009:24:50%20GMT	https://d29u17ylf1ylz9.cloudfront.net/bege-v2/js/main.js	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v2/js/main.js	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v2/index.html)
21:51:15	15319/15319	---M--	200	added ('OK')	image/png	etag:%22f9c4f4da95c0b2f81a8f6ebd6289e5c2%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v3/images/icons/icon_logo.png	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v3/images/icons/icon_logo.png	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v3/index.html)
21:51:16	144877/144877	---MCZ	200	added ('OK')	text/css	date:Mon,%2027%20Aug%202018%2009:18:02%20GMT	https://d29u17ylf1ylz9.cloudfront.net/bege-v3/css/bootstrap.min.css	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v3/css/bootstrap.min.css	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v3/index.html)
21:51:16	31000/31000	---MCZ	200	added ('OK')	text/css	date:Mon,%2027%20Aug%202018%2009:18:03%20GMT	https://d29u17ylf1ylz9.cloudfront.net/bege-v3/css/font-awesome.min.css	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v3/css/font-awesome.min.css	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v3/index.html)
21:51:16	51284/51284	---MCZ	200	added ('OK')	text/css	date:Mon,%2027%20Aug%202018%2009:18:04%20GMT	https://d29u17ylf1ylz9.cloudfront.net/bege-v3/css/ionicons.min.css	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v3/css/ionicons.min.css	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v3/index.html)
21:51:16	524/524	---M--	200	added ('OK')	text/css	etag:%22e9bdda3d983a0b6255d61cf94dd0ca29%22	https://d29u17ylf1ylz9.cloudfront.net/bege-v3/css/css-plugins-call.css	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v3/css/css-plugins-call.css	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v3/index.html)
21:51:16	32014/32014	---MCZ	200	added ('OK')	text/css	date:Mon,%2027%20Aug%202018%2009:18:01%20GMT	https://d29u17ylf1ylz9.cloudfront.net/bege-v3/css/bundle.css	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v3/css/bundle.css	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v3/index.html)
21:51:17	144389/144389	---MCZ	200	added ('OK')	text/css	date:Mon,%2027%20Aug%202018%2009:18:06%20GMT	https://d29u17ylf1ylz9.cloudfront.net/bege-v3/css/main.css	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v3/css/main.css	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v3/index.html)
21:51:17	24583/24583	---MCZ	200	added ('OK')	text/css	date:Mon,%2027%20Aug%202018%2009:18:04%20GMT	https://d29u17ylf1ylz9.cloudfront.net/bege-v3/css/responsive.css	C:/My%20Web%20Sites/np2/d29u17ylf1ylz9.cloudfront.net/bege-v3/css/responsive.css	(from https://d29u17ylf1ylz9.cloudfront.net/bege-v3/index.html)
